data	open	high	low	close	volume
2025-09-05 17:00:00	120.05	120.08	120.02	120.03	30410
2025-09-05 18:00:00	120.04	120.05	119.96	119.97	3648
2025-09-09 08:00:00	120.2	120.39	120.18	120.26	11071
2025-09-09 09:00:00	120.27	120.35	120.2	120.2	27027
2025-09-09 10:00:00	120.21	120.26	120.17	120.26	31454
2025-09-09 11:00:00	120.26	120.31	120.2	120.28	30178
2025-09-09 12:00:00	120.27	120.3	120.22	120.29	17686
2025-09-09 13:00:00	120.28	120.29	120.15	120.17	31187
2025-09-09 14:00:00	120.16	120.25	120.15	120.21	19978
2025-09-09 15:00:00	120.21	120.31	120.18	120.28	28189
2025-09-09 16:00:00	120.28	120.35	120.21	120.26	29971
2025-09-09 17:00:00	120.25	120.27	120.17	120.26	19715
2025-09-09 18:00:00	120.25	120.33	120.25	120.33	4217
2025-09-10 08:00:00	120.28	120.39	120.25	120.36	10747
2025-09-10 09:00:00	120.36	120.5	120.31	120.35	27034
2025-09-10 10:00:00	120.36	120.44	120.31	120.34	20374
2025-09-10 11:00:00	120.33	120.36	120.29	120.33	21706
2025-09-10 12:00:00	120.32	120.35	120.24	120.26	20268
2025-09-10 13:00:00	120.26	120.3	120.19	120.25	13821
2025-09-10 14:00:00	120.26	120.36	120.18	120.3	24540
2025-09-10 15:00:00	120.3	120.37	120.27	120.34	20117
2025-09-10 16:00:00	120.34	120.37	120.3	120.33	18459
2025-09-10 17:00:00	120.33	120.41	120.3	120.36	17732
2025-09-10 18:00:00	120.38	120.45	120.37	120.43	3203
2025-09-11 08:00:00	120.45	120.5	120.27	120.31	7404
2025-09-11 09:00:00	120.31	120.43	120.29	120.39	34463
2025-09-11 10:00:00	120.39	120.44	120.35	120.38	32698
2025-09-11 11:00:00	120.38	120.49	120.36	120.47	32265
2025-09-11 12:00:00	120.47	120.52	120.44	120.46	17767
2025-09-11 13:00:00	120.46	120.5	120.34	120.35	28230
2025-09-11 14:00:00	120.35	120.66	120.34	120.43	47806
2025-09-11 15:00:00	120.44	120.44	120.13	120.34	56703
2025-09-11 16:00:00	120.33	120.58	120.28	120.46	59843
2025-09-11 17:00:00	120.46	120.54	120.36	120.5	26638
2025-09-11 18:00:00	120.5	120.6	120.49	120.51	4137
2025-09-12 08:00:00	120.36	120.45	120.34	120.38	5452
2025-09-12 09:00:00	120.38	120.44	120.25	120.42	39375
2025-09-12 10:00:00	120.42	120.43	120.19	120.23	37183
2025-09-12 11:00:00	120.23	120.27	120.11	120.19	30045
2025-09-12 12:00:00	120.19	120.25	120.15	120.21	25283
2025-09-12 13:00:00	120.21	120.23	119.93	119.96	34860
2025-09-12 14:00:00	119.96	119.99	119.83	119.88	45605
2025-09-12 15:00:00	119.88	119.95	119.86	119.91	32507
2025-09-12 16:00:00	119.91	119.97	119.89	119.95	20776
2025-09-12 17:00:00	119.95	119.96	119.85	119.85	21211
2025-09-12 18:00:00	119.85	119.97	119.81	119.93	8611
2025-09-12 19:00:00	119.93	119.93	119.93	119.93	1
2025-09-15 08:00:00	119.94	119.98	119.85	119.94	10672
2025-09-15 09:00:00	119.95	120.14	119.95	120.13	24634
2025-09-15 10:00:00	120.13	120.19	120.08	120.18	24935
2025-09-15 11:00:00	120.19	120.22	120.14	120.2	20029
2025-09-15 12:00:00	120.2	120.28	120.19	120.22	22463
2025-09-15 13:00:00	120.22	120.22	120.09	120.18	19918
2025-09-15 14:00:00	120.19	120.24	120.16	120.22	20233
2025-09-15 15:00:00	120.22	120.26	120.15	120.21	26852
2025-09-15 16:00:00	120.22	120.27	120.15	120.25	26301
2025-09-15 17:00:00	120.25	120.29	120.24	120.28	19023
2025-09-15 18:00:00	120.28	120.34	120.24	120.28	5450
2025-09-16 08:00:00	120.18	120.36	120.16	120.35	10553
2025-09-16 09:00:00	120.35	120.44	120.3	120.35	31274
2025-09-16 10:00:00	120.35	120.41	120.32	120.36	17279
2025-09-16 11:00:00	120.36	120.37	120.18	120.23	24215
2025-09-16 12:00:00	120.22	120.24	120.15	120.24	20767
2025-09-16 13:00:00	120.24	120.26	120.2	120.24	12758
2025-09-16 14:00:00	120.24	120.27	120.06	120.07	35539
2025-09-16 15:00:00	120.06	120.21	120.06	120.19	27356
2025-09-16 16:00:00	120.19	120.23	120.17	120.19	23320
2025-09-16 17:00:00	120.18	120.27	120.17	120.25	20856
2025-09-16 18:00:00	120.25	120.29	120.25	120.26	2567
2025-09-17 08:00:00	120.37	120.38	120.23	120.33	5722
2025-09-17 09:00:00	120.34	120.39	120.26	120.27	17992
2025-09-17 10:00:00	120.27	120.41	120.17	120.29	35289
2025-09-17 11:00:00	120.28	120.35	120.23	120.26	25873
2025-09-17 12:00:00	120.26	120.37	120.26	120.27	24868
2025-09-17 13:00:00	120.28	120.39	120.23	120.32	30911
2025-09-17 14:00:00	120.32	120.39	120.23	120.38	31530
2025-09-17 15:00:00	120.38	120.42	120.32	120.33	27121
2025-09-17 16:00:00	120.33	120.34	120.25	120.28	33157
2025-09-17 17:00:00	120.28	120.38	120.27	120.38	20033
2025-09-17 18:00:00	120.37	120.46	120.35	120.35	5236
2025-09-18 08:00:00	120.34	120.54	120.32	120.43	9551
2025-09-18 09:00:00	120.44	120.47	120.29	120.32	24924
2025-09-18 10:00:00	120.33	120.33	120.18	120.29	39165
2025-09-18 11:00:00	120.29	120.46	120.29	120.42	34903
2025-09-18 12:00:00	120.42	120.42	120.32	120.35	20563
2025-09-18 13:00:00	120.35	120.43	120.24	120.27	22657
2025-09-18 14:00:00	120.28	120.3	120.0	120.02	41912
2025-09-18 15:00:00	120.02	120.06	119.85	119.91	61484
2025-09-18 16:00:00	119.91	120.01	119.91	119.97	31394
2025-09-18 17:00:00	119.97	119.99	119.86	119.87	23500
2025-09-18 18:00:00	119.88	120.04	119.88	120.03	8263
